Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE38,OUT019,384.48867398374
NCG07,OUT049,3087.5075112820527
DRC27,OUT013,4109.900606217616
FDA27,OUT035,4105.14011097561
FDW40,OUT045,2054.21570662021
DRI11,OUT013,1874.4309598591558
FDN50,OUT046,1554.0070756410257
FDR12,OUT046,2997.4076790419144
FDT34,OUT027,2513.0798546666674
FDW11,OUT035,876.3205797979805
NCO30,OUT027,5669.163351428572
FDZ34,OUT017,3087.5075112820527
FDU45,OUT017,1874.4309598591558
NCD42,OUT035,552.5502107784432
FDX25,OUT045,3389.2269793548367
NCR29,OUT046,876.3205797979805
FDX43,OUT019,384.48867398374
FDB04,OUT010,230.00859181286538
FDR49,OUT027,1378.263185276074
FDS39,OUT018,1936.508247826087
FDW58,OUT045,1722.3316111731858
FDG22,OUT019,130.33349056603774
FDG31,OUT017,876.3205797979805
NCV53,OUT027,5669.163351428572
DRJ37,OUT035,2539.3942358778613
FDV07,OUT035,1722.3316111731858
FDW52,OUT018,2346.648786938776
FDT15,OUT045,3389.2269793548367
FDD02,OUT018,1874.4309598591558
FDM16,OUT035,1103.1862133333336
NCE55,OUT046,2736.968429875519
FDB57,OUT018,3327.9525829268264
FDQ04,OUT013,637.5735090128754
FDQ47,OUT019,130.33349056603774
FDY14,OUT019,542.9755395973153
DRK37,OUT017,3087.5075112820527
FDO25,OUT017,3593.1412351254467
FDL57,OUT046,4333.891515923565
NCK29,OUT018,1936.508247826087
FDK46,OUT027,5669.163351428572
NCB43,OUT010,542.9755395973153
DRE01,OUT027,5669.163351428572
FDC46,OUT018,3389.2269793548367
FDQ23,OUT045,1722.3316111731858
FDX38,OUT049,754.596095726496
FDG60,OUT018,3327.9525829268264
FDW55,OUT017,4109.900606217616
FDP39,OUT013,754.596095726496
FDB20,OUT018,1443.5247018633534
FDV21,OUT017,2054.21570662021
FDZ02,OUT013,1554.0070756410257
FDP19,OUT027,3175.3359881578954
FDA38,OUT035,4109.900606217616
FDH22,OUT045,2054.21570662021
DRM11,OUT045,4105.14011097561
FDO12,OUT027,5669.163351428572
FDT14,OUT049,2054.21570662021
FDW34,OUT010,542.9755395973153
FDG04,OUT027,5669.163351428572
FDW59,OUT018,1248.2233455555554
FDR33,OUT018,1509.4323129186605
FDP32,OUT013,1936.508247826087
FDL13,OUT027,5669.163351428572
FDD22,OUT013,1874.4309598591558
FDV40,OUT027,1378.263185276074
NCD55,OUT046,637.5735090128754
FDQ20,OUT010,130.33349056603774
FDD28,OUT045,876.3205797979805
FDC39,OUT045,3593.1412351254467
NCR17,OUT049,1874.4309598591558
DRO35,OUT018,1874.4309598591558
FDF40,OUT049,4333.891515923565
FDR31,OUT018,2346.648786938776
NCQ41,OUT017,3087.5075112820527
FDP38,OUT046,754.596095726496
NCU54,OUT027,5669.163351428572
FDG22,OUT018,552.5502107784432
DRK59,OUT013,3593.1412351254467
FDC37,OUT046,1722.3316111731858
NCO42,OUT013,2346.648786938776
NCT42,OUT017,2384.015126168225
FDX27,OUT035,1364.0491539906102
FDV40,OUT018,1103.1862133333336
FDT45,OUT027,1378.263185276074
FDS47,OUT019,230.00859181286538
FDR45,OUT035,4109.900606217616
FDB03,OUT045,3593.1412351254467
FDO49,OUT035,876.3205797979805
FDU60,OUT027,4117.3177126315795
FDB26,OUT018,754.596095726496
FDB46,OUT017,3593.1412351254467
FDQ37,OUT019,542.9755395973153
FDN03,OUT017,4333.891515923565
NCX30,OUT045,4105.14011097561
FDK32,OUT019,384.48867398374
DRM47,OUT013,3087.5075112820527
NCO02,OUT046,1103.1862133333336
FDP04,OUT013,1103.1862133333336
NCO43,OUT049,1509.4323129186605
FDD59,OUT013,1248.2233455555554
FDQ10,OUT017,2997.4076790419144
FDW45,OUT035,2539.3942358778613
NCK30,OUT049,4333.891515923565
FDU31,OUT018,3327.9525829268264
NCQ17,OUT019,384.48867398374
FDN01,OUT017,2736.968429875519
FDZ19,OUT049,2736.968429875519
DRG37,OUT017,2539.3942358778613
FDE32,OUT045,552.5502107784432
FDO34,OUT049,2811.181403212851
FDM04,OUT019,130.33349056603774
FDZ25,OUT049,2997.4076790419144
FDU08,OUT049,1509.4323129186605
NCW30,OUT045,4105.14011097561
NCM18,OUT013,876.3205797979805
FDS22,OUT035,637.5735090128754
NCH18,OUT017,4109.900606217616
FDC23,OUT013,2736.968429875519
FDY46,OUT013,2880.9695613636372
NCU06,OUT046,3593.1412351254467
FDX57,OUT045,1554.0070756410257
FDX36,OUT027,5669.163351428572
FDL16,OUT045,754.596095726496
FDT16,OUT010,542.9755395973153
FDN16,OUT018,1509.4323129186605
FDC03,OUT046,3087.5075112820527
DRF60,OUT013,4109.900606217616
FDS27,OUT027,5669.163351428572
FDP33,OUT010,542.9755395973153
FDJ36,OUT018,1509.4323129186605
NCR42,OUT013,552.5502107784432
FDV14,OUT017,1364.0491539906102
NCP42,OUT035,3087.5075112820527
FDB50,OUT027,2513.0798546666674
NCC30,OUT027,4117.3177126315795
FDA23,OUT018,1509.4323129186605
FDW16,OUT017,1443.5247018633534
FDQ52,OUT010,542.9755395973153
FDB58,OUT049,2202.299020111731
NCP29,OUT049,1103.1862133333336
NCM05,OUT045,4333.891515923565
FDO25,OUT013,3593.1412351254467
NCM54,OUT046,2054.21570662021
NCL54,OUT046,2997.4076790419144
FDL39,OUT010,384.48867398374
FDF53,OUT018,2736.968429875519
NCQ42,OUT035,2202.299020111731
FDF58,OUT013,876.3205797979805
FDZ04,OUT035,1103.1862133333336
FDE26,OUT019,286.4177705128203
FDS60,OUT017,2736.968429875519
FDV58,OUT017,2880.9695613636372
FDM04,OUT045,754.596095726496
FDE08,OUT035,2539.3942358778613
NCB43,OUT049,2880.9695613636372
FDU11,OUT010,286.4177705128203
FDF22,OUT019,542.9755395973153
FDE24,OUT013,1936.508247826087
DRJ49,OUT046,2202.299020111731
NCQ53,OUT035,4109.900606217616
NCL41,OUT013,552.5502107784432
FDR22,OUT013,1722.3316111731858
FDH04,OUT035,1443.5247018633534
DRH15,OUT045,637.5735090128754
FDY40,OUT049,754.596095726496
NCI17,OUT035,1554.0070756410257
NCC18,OUT013,2997.4076790419144
FDY28,OUT027,5669.163351428572
FDB45,OUT027,2513.0798546666674
NCL30,OUT018,1936.508247826087
FDM10,OUT017,3593.1412351254467
FDH22,OUT027,3175.3359881578954
NCZ53,OUT017,3087.5075112820527
NCI18,OUT013,3753.0000993630556
FDH14,OUT027,3175.3359881578954
FDR36,OUT027,1378.263185276074
FDW01,OUT045,2539.3942358778613
FDK02,OUT027,3175.3359881578954
FDJ02,OUT018,2346.648786938776
FDU55,OUT013,4105.14011097561
NCV18,OUT027,2513.0798546666674
FDH14,OUT018,1936.508247826087
FDZ37,OUT045,1364.0491539906102
FDX49,OUT049,3593.1412351254467
NCD43,OUT046,1722.3316111731858
FDZ07,OUT013,876.3205797979805
FDK43,OUT035,2202.299020111731
FDR32,OUT018,3327.9525829268264
FDT39,OUT013,2346.648786938776
NCV54,OUT017,2202.299020111731
FDF38,OUT018,637.5735090128754
FDV60,OUT046,2880.9695613636372
FDH44,OUT027,4117.3177126315795
FDS21,OUT046,876.3205797979805
NCL41,OUT045,552.5502107784432
FDM46,OUT017,1443.5247018633534
FDU27,OUT045,754.596095726496
NCJ54,OUT017,4109.900606217616
DRG51,OUT018,2346.648786938776
NCA29,OUT019,384.48867398374
FDR47,OUT045,2880.9695613636372
NCL19,OUT027,3175.3359881578954
DRG01,OUT049,1103.1862133333336
FDG10,OUT046,876.3205797979805
NCV05,OUT049,2539.3942358778613
NCH18,OUT019,542.9755395973153
FDV14,OUT018,1248.2233455555554
DRJ23,OUT035,2880.9695613636372
DRJ11,OUT046,3087.5075112820527
FDZ03,OUT017,3087.5075112820527
FDI27,OUT010,130.33349056603774
FDJ14,OUT018,1248.2233455555554
FDU32,OUT017,2202.299020111731
FDD47,OUT027,4117.3177126315795
DRF36,OUT035,3087.5075112820527
FDM21,OUT046,4333.891515923565
FDV10,OUT018,637.5735090128754
FDH60,OUT018,2880.9695613636372
FDX47,OUT010,384.48867398374
FDT19,OUT019,384.48867398374
FDO11,OUT045,4333.891515923565
FDH24,OUT027,4117.3177126315795
FDL02,OUT018,1509.4323129186605
FDB02,OUT049,2736.968429875519
FDA43,OUT046,3087.5075112820527
FDG52,OUT045,754.596095726496
DRC12,OUT013,2880.9695613636372
FDY37,OUT018,1936.508247826087
NCU18,OUT045,2054.21570662021
FDU09,OUT035,876.3205797979805
DRJ25,OUT027,1378.263185276074
DRE12,OUT018,1874.4309598591558
DRL47,OUT017,2202.299020111731
DRK01,OUT046,1554.0070756410257
FDC22,OUT019,542.9755395973153
FDG44,OUT013,876.3205797979805
FDW04,OUT035,2054.21570662021
FDK09,OUT049,3593.1412351254467
NCN43,OUT035,2202.299020111731
FDG04,OUT049,3087.5075112820527
FDH32,OUT010,230.00859181286538
DRI47,OUT017,2539.3942358778613
DRE15,OUT013,1103.1862133333336
FDY11,OUT035,1103.1862133333336
FDO60,OUT049,637.5735090128754
FDQ20,OUT018,637.5735090128754
FDO57,OUT027,4117.3177126315795
FDT14,OUT019,286.4177705128203
FDA57,OUT049,637.5735090128754
DRN35,OUT017,552.5502107784432
FDJ03,OUT046,754.596095726496
FDX28,OUT017,1722.3316111731858
DRE25,OUT045,1443.5247018633534
FDR09,OUT046,4333.891515923565
FDB23,OUT035,3753.0000993630556
FDO08,OUT045,2811.181403212851
FDQ23,OUT049,1509.4323129186605
FDW04,OUT013,1936.508247826087
DRK13,OUT010,542.9755395973153
NCL17,OUT027,3175.3359881578954
FDY21,OUT035,3087.5075112820527
FDJ38,OUT027,5669.163351428572
FDA37,OUT019,286.4177705128203
FDV43,OUT013,637.5735090128754
FDL36,OUT046,1443.5247018633534
FDD53,OUT045,637.5735090128754
FDZ19,OUT010,384.48867398374
FDV21,OUT045,2054.21570662021
NCL54,OUT018,2997.4076790419144
DRI47,OUT027,4117.3177126315795
DRG03,OUT049,2539.3942358778613
FDG21,OUT013,2346.648786938776
FDW03,OUT018,1509.4323129186605
NCI55,OUT046,2202.299020111731
DRC36,OUT019,384.48867398374
FDH22,OUT017,2054.21570662021
FDV20,OUT045,2054.21570662021
NCU41,OUT027,5669.163351428572
FDN46,OUT027,2513.0798546666674
FDK50,OUT045,2384.015126168225
NCA05,OUT027,4117.3177126315795
DRH01,OUT018,2997.4076790419144
FDT08,OUT018,2346.648786938776
FDM08,OUT018,3327.9525829268264
FDZ07,OUT035,876.3205797979805
FDS22,OUT017,754.596095726496
FDV35,OUT027,4117.3177126315795
FDI28,OUT010,130.33349056603774
FDW58,OUT027,3175.3359881578954
FDT52,OUT045,4109.900606217616
FDY34,OUT046,2811.181403212851
FDR10,OUT046,2811.181403212851
FDK57,OUT017,2054.21570662021
FDR02,OUT027,3175.3359881578954
FDX49,OUT046,3593.1412351254467
FDQ20,OUT046,637.5735090128754
DRK23,OUT045,4333.891515923565
NCW06,OUT046,3087.5075112820527
FDR31,OUT017,2384.015126168225
NCE43,OUT013,2346.648786938776
DRO59,OUT027,2513.0798546666674
FDN09,OUT049,4109.900606217616
FDR11,OUT046,2811.181403212851
FDO57,OUT013,2346.648786938776
NCX18,OUT017,3087.5075112820527
FDB05,OUT018,3327.9525829268264
FDQ08,OUT018,876.3205797979805
NCG43,OUT035,1364.0491539906102
FDJ56,OUT013,1722.3316111731858
FDA13,OUT010,130.33349056603774
FDO56,OUT017,1874.4309598591558
FDB37,OUT018,3327.9525829268264
FDZ02,OUT018,1509.4323129186605
FDQ24,OUT046,4105.14011097561
FDM16,OUT013,1103.1862133333336
FDU35,OUT049,1509.4323129186605
FDT35,OUT035,2811.181403212851
NCX30,OUT049,4109.900606217616
FDG04,OUT017,3087.5075112820527
FDI12,OUT035,1364.0491539906102
FDE35,OUT035,876.3205797979805
NCP14,OUT027,2513.0798546666674
NCY53,OUT045,1722.3316111731858
FDP49,OUT017,876.3205797979805
FDQ04,OUT017,637.5735090128754
FDM39,OUT035,2736.968429875519
FDO58,OUT019,384.48867398374
FDC56,OUT017,1874.4309598591558
NCQ54,OUT046,2811.181403212851
FDV10,OUT027,1378.263185276074
NCK17,OUT046,637.5735090128754
NCF55,OUT027,1378.263185276074
FDV33,OUT013,4105.14011097561
NCH29,OUT019,230.00859181286538
FDA37,OUT027,3175.3359881578954
FDH46,OUT018,1509.4323129186605
FDS25,OUT035,1722.3316111731858
FDH04,OUT027,2513.0798546666674
FDX52,OUT046,3087.5075112820527
NCD42,OUT017,552.5502107784432
FDW47,OUT017,2054.21570662021
FDL25,OUT027,2513.0798546666674
NCJ06,OUT010,286.4177705128203
FDY09,OUT013,2997.4076790419144
FDS40,OUT046,552.5502107784432
FDH41,OUT017,3593.1412351254467
FDG38,OUT035,1364.0491539906102
FDU03,OUT027,5669.163351428572
FDV20,OUT046,2054.21570662021
DRB13,OUT045,3087.5075112820527
NCQ30,OUT013,1936.508247826087
NCH06,OUT013,3593.1412351254467
FDU50,OUT018,1874.4309598591558
NCO42,OUT019,384.48867398374
FDW09,OUT018,1248.2233455555554
FDH04,OUT013,1443.5247018633534
FDC21,OUT045,1722.3316111731858
FDL21,OUT049,637.5735090128754
FDM46,OUT010,230.00859181286538
FDT22,OUT019,130.33349056603774
FDB28,OUT035,3087.5075112820527
FDI12,OUT018,1248.2233455555554
FDA28,OUT045,2054.21570662021
FDF59,OUT013,1936.508247826087
FDM45,OUT027,3175.3359881578954
FDQ56,OUT017,1364.0491539906102
FDR46,OUT049,2539.3942358778613
FDT01,OUT013,3593.1412351254467
FDD16,OUT027,1378.263185276074
NCU30,OUT010,384.48867398374
FDM40,OUT010,384.48867398374
FDI56,OUT035,1443.5247018633534
NCS30,OUT013,1936.508247826087
FDU08,OUT017,1554.0070756410257
FDX51,OUT027,5669.163351428572
FDA43,OUT045,3087.5075112820527
FDX59,OUT010,130.33349056603774
FDC37,OUT018,1509.4323129186605
FDP58,OUT013,3593.1412351254467
NCY42,OUT035,2202.299020111731
FDF21,OUT018,3087.5075112820527
FDU10,OUT027,1378.263185276074
DRL47,OUT018,1936.508247826087
FDA58,OUT018,3327.9525829268264
FDJ22,OUT049,2880.9695613636372
FDK50,OUT046,2384.015126168225
FDO38,OUT035,1364.0491539906102
DRF60,OUT035,4109.900606217616
NCZ42,OUT019,542.9755395973153
FDD35,OUT049,1874.4309598591558
FDL25,OUT045,1364.0491539906102
FDJ16,OUT013,876.3205797979805
DRK59,OUT049,3593.1412351254467
FDI50,OUT046,4109.900606217616
NCB19,OUT045,1443.5247018633534
DRI37,OUT035,876.3205797979805
FDA14,OUT027,4117.3177126315795
FDC08,OUT018,3327.9525829268264
FDS45,OUT046,1722.3316111731858
FDI21,OUT049,1103.1862133333336
DRJ47,OUT035,2997.4076790419144
DRE37,OUT027,5669.163351428572
FDT55,OUT018,2346.648786938776
NCG42,OUT027,3175.3359881578954
FDA31,OUT049,2997.4076790419144
NCW42,OUT046,3753.0000993630556
FDF50,OUT017,3087.5075112820527
FDK56,OUT049,3087.5075112820527
FDX10,OUT035,552.5502107784432
NCK07,OUT027,4117.3177126315795
FDZ49,OUT017,3593.1412351254467
FDR33,OUT013,1722.3316111731858
FDO44,OUT018,1509.4323129186605
FDA20,OUT046,3087.5075112820527
NCL30,OUT045,2054.21570662021
FDI05,OUT019,130.33349056603774
FDQ12,OUT018,3327.9525829268264
FDH47,OUT017,1554.0070756410257
FDH34,OUT018,3087.5075112820527
FDF29,OUT046,2202.299020111731
FDG40,OUT018,552.5502107784432
NCE18,OUT017,4105.14011097561
FDP21,OUT010,542.9755395973153
FDY50,OUT013,1248.2233455555554
FDB36,OUT049,2202.299020111731
NCZ29,OUT049,2054.21570662021
FDU20,OUT018,1874.4309598591558
FDO56,OUT013,1874.4309598591558
FDW31,OUT049,3087.5075112820527
DRH59,OUT013,1103.1862133333336
NCB30,OUT017,3087.5075112820527
FDK43,OUT027,3175.3359881578954
FDW43,OUT045,4109.900606217616
NCL19,OUT017,2202.299020111731
FDJ27,OUT046,1722.3316111731858
FDC45,OUT046,2811.181403212851
FDY40,OUT035,754.596095726496
NCM41,OUT035,1364.0491539906102
NCK18,OUT019,384.48867398374
FDP37,OUT049,2054.21570662021
FDA27,OUT027,5669.163351428572
NCX30,OUT035,4109.900606217616
FDR09,OUT017,4333.891515923565
FDG08,OUT027,4117.3177126315795
NCU30,OUT013,2346.648786938776
FDB16,OUT017,1364.0491539906102
FDM16,OUT017,1103.1862133333336
FDC48,OUT013,1443.5247018633534
NCF18,OUT046,2880.9695613636372
FDU46,OUT018,1248.2233455555554
FDH41,OUT018,3327.9525829268264
NCN42,OUT010,384.48867398374
FDU49,OUT046,1364.0491539906102
FDB20,OUT027,2513.0798546666674
FDG50,OUT019,230.00859181286538
FDW20,OUT045,2202.299020111731
NCO55,OUT049,1509.4323129186605
FDX48,OUT046,2539.3942358778613
FDU48,OUT046,2054.21570662021
FDR48,OUT019,384.48867398374
FDK27,OUT013,1936.508247826087
FDT35,OUT013,2346.648786938776
FDN12,OUT049,1509.4323129186605
NCE31,OUT019,130.33349056603774
FDL21,OUT017,637.5735090128754
FDV56,OUT017,1722.3316111731858
FDR16,OUT017,3593.1412351254467
NCP41,OUT049,1509.4323129186605
FDJ27,OUT013,1722.3316111731858
FDA07,OUT017,2202.299020111731
FDK55,OUT049,1443.5247018633534
FDM33,OUT049,3593.1412351254467
FDY46,OUT046,2880.9695613636372
FDD36,OUT046,1874.4309598591558
FDB12,OUT027,2513.0798546666674
FDF28,OUT019,286.4177705128203
NCE07,OUT019,286.4177705128203
FDW50,OUT027,4117.3177126315795
NCW18,OUT017,4109.900606217616
NCJ17,OUT019,230.00859181286538
DRZ24,OUT010,286.4177705128203
FDS07,OUT035,1874.4309598591558
NCW05,OUT010,230.00859181286538
FDZ22,OUT018,1248.2233455555554
FDK02,OUT046,1874.4309598591558
FDZ45,OUT027,5669.163351428572
FDL25,OUT046,1364.0491539906102
FDS08,OUT045,2736.968429875519
NCZ42,OUT027,5669.163351428572
FDX57,OUT035,1554.0070756410257
FDF21,OUT046,3087.5075112820527
FDJ56,OUT018,1509.4323129186605
FDX10,OUT013,552.5502107784432
DRG48,OUT035,2384.015126168225
DRN37,OUT046,2811.181403212851
NCY41,OUT018,552.5502107784432
FDN28,OUT045,1722.3316111731858
FDE34,OUT045,3389.2269793548367
FDR10,OUT045,2811.181403212851
FDC32,OUT017,1443.5247018633534
DRG13,OUT046,2811.181403212851
FDP59,OUT049,1509.4323129186605
NCT53,OUT010,384.48867398374
FDL57,OUT027,5669.163351428572
FDN32,OUT010,542.9755395973153
FDK09,OUT018,3327.9525829268264
FDA52,OUT010,384.48867398374
FDC57,OUT049,2880.9695613636372
FDI09,OUT035,3593.1412351254467
NCB07,OUT046,2880.9695613636372
FDP26,OUT035,1722.3316111731858
FDP40,OUT027,3175.3359881578954
FDL15,OUT013,2346.648786938776
FDV07,OUT046,1722.3316111731858
FDS03,OUT017,1103.1862133333336
FDE50,OUT049,2880.9695613636372
FDQ15,OUT017,1364.0491539906102
FDQ33,OUT010,384.48867398374
FDT22,OUT013,876.3205797979805
DRO35,OUT035,1874.4309598591558
FDJ41,OUT049,4333.891515923565
FDQ27,OUT035,1722.3316111731858
FDC26,OUT017,1874.4309598591558
NCF43,OUT027,3175.3359881578954
NCR50,OUT035,2539.3942358778613
FDE39,OUT018,1936.508247826087
FDN49,OUT027,1378.263185276074
DRG11,OUT035,1722.3316111731858
NCA18,OUT049,1874.4309598591558
FDM36,OUT018,2997.4076790419144
FDW32,OUT017,1443.5247018633534
NCQ18,OUT010,230.00859181286538
FDX14,OUT027,1378.263185276074
FDD46,OUT017,2384.015126168225
FDI34,OUT019,542.9755395973153
NCJ17,OUT035,1443.5247018633534
FDB52,OUT035,4333.891515923565
FDV55,OUT018,2346.648786938776
FDC57,OUT046,2880.9695613636372
FDB29,OUT046,1874.4309598591558
NCO43,OUT035,1722.3316111731858
FDG44,OUT045,876.3205797979805
FDJ34,OUT045,2054.21570662021
FDH40,OUT049,1443.5247018633534
NCD07,OUT027,3175.3359881578954
FDB41,OUT017,754.596095726496
FDH47,OUT018,1509.4323129186605
DRK37,OUT035,3087.5075112820527
FDM25,OUT019,384.48867398374
NCX06,OUT045,3389.2269793548367
NCS05,OUT017,2202.299020111731
FDS39,OUT045,2202.299020111731
FDC47,OUT027,5669.163351428572
FDG20,OUT013,2736.968429875519
DRL23,OUT017,1722.3316111731858
FDY33,OUT013,2346.648786938776
NCH18,OUT045,4109.900606217616
FDX47,OUT035,2384.015126168225
NCB06,OUT045,2811.181403212851
FDP36,OUT049,754.596095726496
FDW44,OUT018,2997.4076790419144
NCU41,OUT018,2880.9695613636372
NCS17,OUT046,1554.0070756410257
FDD46,OUT035,2384.015126168225
FDE45,OUT017,2736.968429875519
FDI09,OUT017,3593.1412351254467
NCJ54,OUT010,542.9755395973153
NCA29,OUT018,2997.4076790419144
NCN41,OUT027,3175.3359881578954
FDY34,OUT035,2811.181403212851
NCG55,OUT035,1874.4309598591558
DRM49,OUT046,637.5735090128754
NCB42,OUT049,1874.4309598591558
FDE58,OUT045,1874.4309598591558
DRJ25,OUT013,754.596095726496
FDS47,OUT010,230.00859181286538
FDY21,OUT049,3087.5075112820527
NCI54,OUT013,1722.3316111731858
FDO24,OUT017,2811.181403212851
FDY43,OUT035,2811.181403212851
FDF35,OUT018,1509.4323129186605
NCP29,OUT019,130.33349056603774
FDN28,OUT027,2513.0798546666674
FDJ50,OUT018,754.596095726496
FDQ14,OUT027,4117.3177126315795
FDC37,OUT035,1722.3316111731858
FDN08,OUT046,1874.4309598591558
FDD04,OUT035,2054.21570662021
FDW34,OUT018,3327.9525829268264
FDP04,OUT017,1103.1862133333336
NCG07,OUT017,3087.5075112820527
NCN14,OUT018,2880.9695613636372
FDJ16,OUT045,876.3205797979805
NCM42,OUT045,1722.3316111731858
NCF19,OUT046,754.596095726496
FDY21,OUT018,3087.5075112820527
FDY19,OUT035,1874.4309598591558
FDV09,OUT045,2539.3942358778613
FDA28,OUT013,1936.508247826087
FDC38,OUT018,1936.508247826087
FDL28,OUT045,3593.1412351254467
NCH43,OUT049,3593.1412351254467
NCN53,OUT045,552.5502107784432
NCW05,OUT017,1722.3316111731858
NCO30,OUT018,2880.9695613636372
FDT04,OUT019,130.33349056603774
FDB27,OUT018,3087.5075112820527
NCK07,OUT013,2346.648786938776
NCA53,OUT013,754.596095726496
FDB33,OUT018,2346.648786938776
FDU37,OUT017,1364.0491539906102
FDR13,OUT035,1874.4309598591558
FDE45,OUT049,2736.968429875519
FDV37,OUT017,3087.5075112820527
FDX44,OUT019,230.00859181286538
NCL06,OUT017,4333.891515923565
FDJ28,OUT045,3087.5075112820527
FDX55,OUT049,3753.0000993630556
NCK17,OUT018,637.5735090128754
FDH52,OUT035,876.3205797979805
FDN13,OUT027,2513.0798546666674
FDK44,OUT018,2997.4076790419144
FDU16,OUT046,1364.0491539906102
FDZ07,OUT017,876.3205797979805
NCN06,OUT027,4117.3177126315795
FDH02,OUT010,230.00859181286538
NCW18,OUT045,4109.900606217616
FDH57,OUT013,1936.508247826087
FDV35,OUT045,2539.3942358778613
NCU29,OUT013,2346.648786938776
NCP02,OUT046,876.3205797979805
FDN44,OUT013,2346.648786938776
FDX03,OUT018,637.5735090128754
FDR11,OUT010,384.48867398374
FDA36,OUT046,3389.2269793548367
FDP58,OUT027,5669.163351428572
